ID,Name,SKU,Price,Quantity,Status,Brand,Cost,Special Price,Availability
"3831","TheBalm Pencil Eye Liners - Raj B. Navy","681619805042","60.000000","0","Enabled","TheBalm","22.850000","25.000000","out of stock"
"3832","TheBalm Pencil Eye Liners - Scott B. Bordeaux","681619805059","60.000000","0","Enabled","TheBalm","22.850000","25.000000","out of stock"
"3834","TheBalm Pencil Eye Liners - Jac B. Bronze","681619805028","60.000000","0","Enabled","TheBalm","22.850000","25.000000","out of stock"
"3835","TheBalm Eyeshadow Primer Put a Lid on It","681619802249","68.000000","0","Enabled","TheBalm","23.850000","48.000000","out of stock"
"3849","Anastasia Illuminator - Peach Nectar","ABH_PEACH","160.000000","1","Enabled","Anastasia","123.000000","64.000000","in stock"
"3853","TheBalm Blush - Cabana Boy","681619700521","80.000000","0","Enabled","TheBalm","26.850000","56.000000","out of stock"
"3855","TheBalm Highlighter & Shimmer Cindy-Lou Manizer","681619802638","90.000000","9","Enabled","TheBalm","29.850000","49.000000","in stock"
"3856","TheBalm Highlighter & Shimmer Mary-Lou Manizer","681619700583","90.000000","0","Enabled","TheBalm","29.850000","59.000000","out of stock"
"3857","TheBalm Bronzer Betty-Lou Manizer","681619700675","90.000000","0","Enabled","TheBalm","29.850000","63.000000","out of stock"
"3867","TheBalm Nude'Tude Palette- Naughty Version","681619500541","135.000000","0","Enabled","TheBalm","41.850000","57.000000","out of stock"
"3872","Elcie Micro Silque Foundation Chestnut","EL-Chestnut","252.000000","1","Enabled","Elcie","68.530000","39.000000","in stock"
"3873","Elcie Micro Silque Foundation Almond","EL-almond","252.000000","3","Enabled","Elcie","68.530000","39.000000","in stock"
"3878","Elcie Micro Silque Foundation Warm Ivory","EL-warmivory","252.000000","0","Enabled","Elcie","68.530000","39.000000","out of stock"
"3880","Velour Lashes - Oops! Naughty Me","VL_naughtyme","105.000000","9","Enabled","Velour Lashes","66.910000","39.000000","in stock"
"3894","Morphe Deluxe Buffer - M439","M439","62.000000","3","Enabled","Morphe Brushes","37.780000","53.000000","in stock"
"3895","Morphe Chubby Foundation Blender Sponge Brush  - M171","m171","42.000000","16","Enabled","Morphe Brushes","26.380000","26.000000","in stock"
"3898","Elf Moisturizing Lipstick - Razzle Dazzle Red","82644","19.000000","2","Enabled","Elf","15.840000","15.000000","in stock"
"3899","Elf Moisturizing Lipstick - Bordeaux Beauty","82645","19.000000","1","Enabled","Elf","15.840000","15.000000","in stock"
"3900","Elf Moisturizing Lipstick - Black Berry","82646","19.000000","2","Enabled","Elf","15.840000","15.000000","in stock"
"3905","Elf Kiss it Goodbye Lip Color Remove - Clear","86013","25.000000","3","Enabled","Elf","15.840000","","in stock"
"3912","Sigma Spa® Express Brush Cleaning Mat","EM001","107.000000","2","Enabled","Sigma","65.280000","69.000000","in stock"
"3917","Sigma Beauty Aura Powder - Pet-Name","P002","70.000000","2","Enabled","Sigma","50.460000","25.000000","in stock"
"3920","Sigma Beauty Line Ace - Inscription","LEL05","52.000000","2","Enabled","Sigma","38.110000","25.000000","in stock"
"3928","Sigma Beauty Lip Eclipse - She-Knows-the-Ropes","LE006","63.000000","3","Enabled","Sigma","45.520000","30.000000","in stock"
"3929","Sigma Beauty Lip Eclipse - Sigma-Pink","LE001","63.000000","2","Enabled","Sigma","45.520000","30.000000","in stock"
"3930","Sigma Beauty Power Crayon - Ode-to-Pink","LC003","56.000000","2","Enabled","Sigma","40.580000","20.000000","in stock"
"3933","Sigma Beauty Power Crayon - Sigma-Pink","LC002","56.000000","3","Enabled","Sigma","40.580000","20.000000","in stock"
"3936","Sigma Beauty Power Stick - Bloody-Good","LPS003","92.000000","3","Enabled","Sigma","65.280000","40.000000","in stock"
"3937","Sigma Beauty Power Stick - Clover","LPS006","92.000000","2","Enabled","Sigma","65.280000","40.000000","in stock"
"3939","Sigma Beauty Power Stick - Nancy","LPS005","92.000000","2","Enabled","Sigma","65.280000","40.000000","in stock"
"3940","Sigma Beauty Power Stick - Sigma-Pink","LPS001","92.000000","3","Enabled","Sigma","65.280000","40.000000","in stock"
"3941","Sigma Beauty Power Stick - Stamina","LPS002","92.000000","3","Enabled","Sigma","65.280000","40.000000","in stock"
"3977","Makeup Revolution Ultra Revolution Brushes Full Collection","ULTRABUNDLE","270.000000","0","Enabled","Makeup Revolution","207.930000","150.000000","out of stock"
"3990","Sigma Beauty F03 - High Cheekbone Highlighter™","F03","70.000000","2","Enabled","Sigma","52.000000","56.000000","in stock"
"3991","Sigma Beauty F04 - Extreme Structure Contour™","F04","77.000000","0","Enabled","Sigma","56.940000","62.000000","out of stock"
"3992","Sigma Beauty F23 - Soft Angled Contour™","F23","99.000000","0","Enabled","Sigma","64.350000","70.000000","out of stock"
"3993","Sigma Beauty F37 – Spotlight Duster™","F37","88.000000","0","Enabled","Sigma","64.350000","70.000000","out of stock"
"3994","Sigma Beauty F56 - Accentuate Highlight™","F56","81.000000","4","Enabled","Sigma","59.410000","65.000000","in stock"
"3995","Sigma Beauty F57 - Emphasize Contour™","F57","96.000000","2","Enabled","Sigma","69.290000","77.000000","in stock"
"3996","Sigma Beauty F77 - Chisel and Trim Contour™","F77","92.000000","0","Enabled","Sigma","59.410000","65.000000","out of stock"
"4027","ELF Lip Exfoliator - Mint Maniac","82512","21.000000","1","Enabled","Elf","10.350000","18.000000","in stock"
"4028","ELF Lip Exfoliator - Sweet Cherry","82511","21.000000","2","Enabled","Elf","10.350000","18.000000","in stock"
"4029","Elf Illuminating Palette","83329","41.000000","0","Enabled","Elf","23.510000","31.000000","out of stock"
"4048","ColourPop Creme Gel Colour - Timber","CP_timberC","42.000000","1","Enabled","Colourpop","25.740000","15.000000","in stock"
"4090","ColourPop Ultra Matte Lip - More Better","CP_morebetter","42.000000","1","Enabled","Colourpop","25.740000","34.000000","in stock"
"4092","Tarte Tartelette in Bloom eyeshadow Palette","TAR1659429","245.000000","0","Enabled","Tarte","182.000000","220.000000","out of stock"
"4094","Tarte tarteist Sculpt & Slim Contour Brush","TAR1659431","182.000000","1","Enabled","Tarte","140.200000","150.000000","in stock"
"4098","TheBalm Manizer Trio","681619806315","105.000000","0","Enabled","TheBalm","59.910000","49.000000","out of stock"
"4102","Morphe Flawless Smudger - M508","M508","35.000000","0","Enabled","Morphe Brushes","15.900000","30.000000","out of stock"
"4103","Morphe Flawless Deluxe Pointed Blender - M509","M509","55.000000","1","Enabled","Morphe Brushes","17.950000","30.000000","in stock"
"4104","Morphe Flawless Round Blender - M513","M513","49.000000","0","Enabled","Morphe Brushes","34.620000","42.000000","out of stock"
"4105","Morphe Flawless Detail Crease - M515","M515","35.000000","2","Enabled","Morphe Brushes","18.180000","29.000000","in stock"
"4107","Morphe Flawless Pointed Contour - M528","M528","65.000000","3","Enabled","Morphe Brushes","40.980000","45.000000","in stock"
"4108","Morphe Flawless Crease Fluff - M518","M518","40.000000","4","Enabled","Morphe Brushes","24.540000","32.000000","in stock"
"4112","Sonia Kashuk® Chic Luminosity Highlighter Stick - sparkling sand 45","SK_sand45","63.000000","3","Enabled","Sonia Kashuk","48.470000","30.000000","in stock"
"4122","ColourPop Creme Gel Colour - Ho Ho","CP_hohoC","42.000000","2","Enabled","Colourpop","25.490000","15.000000","in stock"
"4148","Red Cherry Lashes #202 - SOPHIE ","redc202","19.000000","4","Enabled","Red Cherry","10.500000","","in stock"
"4149","Red Cherry Lashes #203 - JASMINE ","redc203","19.000000","9","Enabled","Red Cherry","10.500000","","in stock"
"4150","Red Cherry Lashes #205 - THERESE ","redc205","19.000000","11","Enabled","Red Cherry","10.500000","","in stock"
"4153","Motives Beauty Weapon","PRESH8","184.000000","1","Enabled","Motives","98.780000","108.000000","in stock"
"4159","Frank Lip Scrub & Lip Balm Duo","Lipduo","101.000000","1","Enabled","Frank","76.320000","89.000000","in stock"
"4163","Motives Creme Concealers - Light","001MC","61.000000","2","Enabled","Motives","35.210000","39.000000","in stock"
"4165","Motives Creme Concealers - Amber","003MC","61.000000","0","Enabled","Motives","35.210000","39.000000","out of stock"
"4166","Motives Essential Brow Kit","100MBK","110.000000","1","Enabled","Motives","60.780000","69.000000","in stock"
"4168","Motives for La La Behind the Scenes Palette","2014MLBE","128.000000","1","Enabled","Motives","70.280000","89.000000","in stock"
"4169","Motives La Court Mineral Eye Shadow Palette","5MLME","147.000000","2","Enabled","Motives","79.780000","89.000000","in stock"
"4170","Motives for La La Liquid Foundation - Golden","17MLMF","92.000000","2","Enabled","Motives","51.280000","59.000000","in stock"
"4171","Motives for La La Liquid Foundation - Caramel","18MLMF","92.000000","1","Enabled","Motives","51.280000","59.000000","in stock"
"4172","Motives for La La Liquid Foundation - Deep","19MLMF","92.000000","2","Enabled","Motives","51.280000","59.000000","in stock"
"4173","Motives for La La Long-Wear Liquid Concealer - Medium Dark (yellow undertone)","100MLLC","70.000000","3","Enabled","Motives","39.880000","39.000000","in stock"
"4174","Motives for La La Long-Wear Liquid Concealer - Dark (Pink Undertone)","102MLLC","70.000000","1","Enabled","Motives","39.880000","39.000000","in stock"
"4175","Motives for La La Mineral Blush - Carmel - La","100MLMB","62.000000","2","Enabled","Motives","36.080000","39.000000","in stock"
"4176","Motives for La La Mineral Blush - Envy","101MLMB","62.000000","0","Enabled","Motives","36.080000","47.000000","out of stock"
"4178","Motives for La La Mineral Blush - Socialite","103MLMB","62.000000","0","Enabled","Motives","36.080000","39.000000","out of stock"
"4179","Motives for La La Mineral Blush - Bossy","104MLMB","62.000000","2","Enabled","Motives","36.080000","39.000000","in stock"
"4181","Motives for La La Mineral Khol Eyeliner - Earth","10MLKE","55.000000","2","Enabled","Motives","32.360000","39.000000","in stock"
"4183","Motives for La La Mineral Khol Eyeliner - Violet","12MLKE","55.000000","4","Enabled","Motives","32.360000","29.000000","in stock"
"4185","Motives for La La Mineral Lipstick - Naughty","100MLML","64.000000","1","Enabled","Motives","37.110000","39.000000","in stock"
"4186","Motives for La La Mineral Lipstick - Fire","101MLML","64.000000","2","Enabled","Motives","37.110000","39.000000","in stock"
"4187","Motives for La La Mineral Lipstick - Nice","102MLML","64.000000","2","Enabled","Motives","37.110000","39.000000","in stock"
"4188","Motives for La La Mineral Lipstick - 24K","103MLML","64.000000","0","Enabled","Motives","37.110000","39.000000","out of stock"
"4190","Motives for La La Mineral Lipstick - Times Square","105MLML","64.000000","1","Enabled","Motives","37.110000","39.000000","in stock"
"4191","Motives for La La Mineral Lipstick - Beso","106MLML","64.000000","2","Enabled","Motives","37.110000","39.000000","in stock"
"4192","Motives for La La Mineral Lipstick - Brooklyn","107MLML","64.000000","3","Enabled","Motives","37.110000","39.000000","in stock"
"4194","Motives for La La Muse Palette","2013MLEP","110.000000","1","Enabled","Motives","60.780000","69.000000","in stock"
"4195","Motives for La La Secret Fantasies Palette","2013MLSF","128.000000","2","Enabled","Motives","70.280000","69.000000","in stock"
"4197","Motives for La La Ultra Matte Lipstick - Daring","101UML","62.000000","1","Enabled","Motives","35.700000","39.000000","in stock"
"4206","Motives Khol Eyeliner - Suede","37MEP","54.000000","3","Enabled","Motives","31.900000","31.000000","in stock"
"4207","Motives Khol Eyeliner - Steel","38MEP","54.000000","1","Enabled","Motives","31.900000","31.000000","in stock"
"4208","Motives Khol Eyeliner - Amethyst","39MEP","54.000000","2","Enabled","Motives","31.900000","31.000000","in stock"
"4212","Motives Khol Eyeliner - Regal Blue","44MEP","54.000000","1","Enabled","Motives","31.900000","31.000000","in stock"
"4219","Motives Luxe Crème Eye Shadow - Gold Dust","191MCES","58.000000","2","Enabled","Motives","33.800000","34.000000","in stock"
"4223","Motives Ultra Matte Lipstick - Kinky","204UML","62.000000","4","Enabled","Motives","35.700000","29.000000","in stock"
"4224","Motives Ultra Matte Lipstick - Sexpot","203UML","62.000000","2","Enabled","Motives","35.700000","29.000000","in stock"
"4225","Motives Ultra Matte Lipstick - Tender","202UML","62.000000","0","Enabled","Motives","35.700000","29.000000","out of stock"
"4228","Motives Shape & Sculpt Duo","100MSD","81.000000","2","Enabled","Motives","45.660000","49.000000","in stock"
"4229","Motives Pressed Bronzer - California Girl","302MB","81.000000","3","Enabled","Motives","45.660000","49.000000","in stock"
"4230","Motives Pressed Bronzer - Miami Glow","300MB","81.000000","2","Enabled","Motives","45.660000","49.000000","in stock"
"4231","Motives Pressed Blush - Nectar","214MB","51.000000","0","Enabled","Motives","30.460000","29.000000","out of stock"
"4236","Motives Pressed Blush - Cumin","209MB","51.000000","2","Enabled","Motives","30.460000","29.000000","in stock"
"4237","Motives Pressed Blush - Intriguing","208MB","51.000000","3","Enabled","Motives","30.460000","29.000000","in stock"
"4238","Motives Pressed Blush - Winter Nights","207MB","51.000000","6","Enabled","Motives","30.470000","29.000000","in stock"
"4245","Motives Pressed Blush - Ginger","200MB","51.000000","2","Enabled","Motives","30.470000","29.000000","in stock"
"4246","Motives Pressed Blush - Mink","199MB","51.000000","1","Enabled","Motives","30.460000","29.000000","in stock"
"4247","Motives Pressed Blush - Siesta","198MB","51.000000","3","Enabled","Motives","30.460000","29.000000","in stock"
"4264","Motives Perfecting Face Primer","300FP","73.000000","2","Enabled","Motives","41.780000","40.000000","in stock"
"4265","Motives No More Shine Makeup Setting Spray","302MAS","110.000000","9","Enabled","Motives","60.860000","19.000000","in stock"
"4266","Motives Mavens Sculpt Series - Fire (Warm/Yellow Undertones)","2SSF","129.000000","1","Enabled","Motives","70.360000","50.000000","in stock"
"4267","Motives Mavens Sculpt Series - Ice (Cool/Pink Undertones)","1SSI","129.000000","2","Enabled","Motives","70.360000","50.000000","in stock"
"4268","Motives Mavens Element","1LMT","129.000000","1","Enabled","Motives","70.360000","60.000000","in stock"
"4297","House of Lashes - Smokey Muse","HOL21863","44.000000","2","Enabled","House of lashes","21.840000","","in stock"
"4323","Artis ELITE Mirror Collection - Linear 6","AMC_L6","218.000000","2","Enabled","Artis","167.000000","89.000000","in stock"
"4353","Philip B African Shea butter Butter Gentle & Conditioning Shampoo 2 fl oz/60ml ","893239000039","60.000000","0","Enabled","Philip B","32.000000","22.000000","out of stock"
"4357","Philip B Scent of Santa Fe Balancing Shampoo 2 fl oz/60ml ","893239000053","60.000000","2","Enabled","Philip B","32.000000","22.000000","in stock"
"4360","Too Faced Chocolate Bon Bons Palette","TF-1771047","260.000000","2","Enabled","Too Faced","202.000000","199.000000","in stock"
"4369","Morphe Zodiac Smokey Eye Palette - Pick Me Up Collection","12Z","70.000000","1","Enabled","Morphe Brushes","42.300000","55.000000","in stock"
"4377","Philip B Light-Weight Deep  Conditioning Crème Rinse - PFF 6 fl oz/178ml","893239000183","140.000000","0","Enabled","Philip B","78.000000","78.000000","out of stock"
"4495","Lime Crime Perless Lipstick Asphalt","LC87","89.000000","2","Enabled","Lime Crime","68.400000","10.000000","in stock"
"4505","Ardell Natural Baby Wispies","ard65231","19.000000","0","Enabled","Ardell","9.430000","","out of stock"
"4517","Sigma Beauty F56 - Accentuate Highlighter™ - Copper","F56C","81.000000","2","Enabled","Sigma","58.480000","65.000000","in stock"
"4561","Hourglass Femme Nude Lip Stylo-Nude No 1 -Pale Pink Nude","HG-Nude-1","159.000000","1","Enabled","Hourglass","132.300000","99.000000","in stock"
"4577","Anastasia Brow Definer - Auburn","ABH-definier-auburn","120.000000","3","Enabled","Anastasia","101.000000","105.000000","in stock"
