id,availability,condition,description,image_link,link,title,price,brand
"HG-1581305","in stock","new","Unlike traditional blush, which tends to be flat, Ambient Lighting Blush uses Photoluminescent Technology to exhibit depth and dimension. &bull; The airy, lightweight powders contain optically transparent particles that amplify the colors to a multidimensional level&mdash;effectively reinventing the way you view blush. &bull; The state of the art formula means that its full potential is only displayed on application. &bull; The hand-made powders are formulated using an advanced miscelare technique&mdash;which means &ldquo;to mix&rdquo; in Italian&mdash;creating the perfect balance of pigment and powder, and no two look alike.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/e/t/eth.jpg","https://stage-glamazle.hyperx.cloud/hourglass-ambientr-lighting-blush-ethereal-glow.html?___store=default","Hourglass Ambient® Lighting Blush - Ethereal Glow","194.000000","Hourglass"
"HG-1581339 ","out of stock","new","Unlike traditional blush, which tends to be flat, Ambient Lighting Blush uses Photoluminescent Technology to exhibit depth and dimension. &bull; The airy, lightweight powders contain optically transparent particles that amplify the colors to a multidimensional level&mdash;effectively reinventing the way you view blush. &bull; The state of the art formula means that its full potential is only displayed on application. &bull; The hand-made powders are formulated using an advanced miscelare technique&mdash;which means &ldquo;to mix&rdquo; in Italian&mdash;creating the perfect balance of pigment and powder, and no two look alike.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/j/h/jh_2.jpg","https://stage-glamazle.hyperx.cloud/hourglass-ambientr-lighting-blush-radiant-magenta.html?___store=default","Hourglass Ambient® Lighting Blush - Radiant Magenta","194.000000","Hourglass"
"MLMALC27","out of stock","new","Its double-sided, flexible plush applicator hugs the contours of lips, working to lock in bold, opaque color. Non-sticky, smooth and ready for all-night wear, our Amore Matte Lip Cr&egrave;me is the ultimate transfer resistant kiss-me-matte.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/a/fa_6.jpg","https://stage-glamazle.hyperx.cloud/milani-amore-matte-lip-creme-fascination.html?___store=default","MILANI Amore Matte Lip Creme - Fascination","43.000000","Milani"
"MLMALC24","in stock","new","INGREDIENTS: Isododecane, Trimethylsiloxysilicate, Cyclopentasiloxane, Dimethicone, Kaolin, Flavor (Aroma), Hydrogenated Polyisobutene, Synthetic Beeswax, Silica Dimethyl Silylate, Ethylhexyl Methoxycinnamate, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, Tocopheryl Acetate. +/- May Contain: , Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891), Red 6 Lake (CI 15859), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Manganese Violet (CI 77742), Red 27 Lake (CI 45410), Red 28 (CI 45410), Iron Oxide (CI 77491, CI 77492, CI 77499).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/c/h/ch_6.jpg","https://stage-glamazle.hyperx.cloud/milani-amore-matte-lip-creme-cherish.html?___store=default","MILANI Amore Matte Lip Creme - Cherish","43.000000","Milani"
"LGC977","out of stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture. The long-wearing formula camouflages darkness under the eyes, redness and skin imperfections. Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/w/a/wa_1_4.jpg","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-warm-sand.html?___store=default","LA GIRL Pro Conceal - Warm Sand","22.000000","L.A.Girl"
"LGC979","in stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture. The long-wearing formula camouflages darkness under the eyes, redness and skin imperfections. Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/a/l/al_1.jpg","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-almond.html?___store=default","LA GIRL Pro Conceal - Almond","22.000000","L.A.Girl"
"LGC984","out of stock","new","Crease resistant, opaque coverage in a creamy yet light weight texture.Provides complete, natural looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/t/o/to.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-toffee.html?___store=default","LA GIRL Pro Conceal - Toffee","22.000000","L.A.Girl"
"LGC985","out of stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture.Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/e/s/es.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-espresso.html?___store=default","LA GIRL Pro Conceal - Espresso","22.000000","L.A.Girl"
"LGC986","out of stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture.Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/c/h/che.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-chestnut.html?___store=default","LA GIRL Pro Conceal - Chestnut","22.000000","L.A.Girl"
"LGC969","out of stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture.Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/o/po.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-porcelain.html?___store=default","LA GIRL Pro Conceal - Porcelain","22.000000","L.A.Girl"
"LGC970","in stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture.Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/l/i/lik.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-light-ivory.html?___store=default","LA GIRL Pro Conceal - Light Ivory","22.000000","L.A.Girl"
"LGC989","in stock","new","Crease-resistant, opaque coverage in a creamy yet lightweight texture.Provides complete, natural-looking coverage, evens skin tone, covers dark circles and minimizes fine lines around the eyes.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/a/ma.gif","https://stage-glamazle.hyperx.cloud/la-girl-pro-conceal-mahogany.html?___store=default","LA GIRL Pro Conceal - Mahogany","22.000000","L.A.Girl"
"LGEB196","in stock","new","Pro Primer stick is a multi-tasking primer that has a light weight, non-sticky formula that sets for long-lasting eye makeup application .The smooth texture glides over eyelids to prep your eyes for a flawless, even application .Pro Primer allows you to wear your favorite eyeshadow all day long while enhancing the pigments in most eyeshadows.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/n/u/nu_6.jpg","https://stage-glamazle.hyperx.cloud/la-girl-pro-primer-eyeshadow-stick-nude.html?___store=default","LA GIRL Pro Primer Eyeshadow Stick - Nude","20.000000","L.A.Girl"
"LGFS950","out of stock","new","To keep that matte finish of freshly applied makeup, mist evenly with&nbsp;PRO Setting Spray&nbsp;after makeup has been applied. The lightweight, non-sticky formula sets makeup for all day wear.Helps keep makeup last longer. Natural matte finish.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/p/l/pl_3.jpg","https://stage-glamazle.hyperx.cloud/l-a-girl-pro-setting-spray-matte-finish.html?___store=default","LA GIRL Pro Setting Spray - Matte Finish","30.000000","L.A.Girl"
"LGFP949","in stock","new","Formulated with light diffusing particles and skin nourishing Vitamin E giving you a flawless finish on or off camera. Paraben and fragrance free. Lightweight and easy to apply Seals pores and fills in fine lines Softens skins and enhances makeup Helps makeup stay on longer.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/a/fac_1.jpg","https://stage-glamazle.hyperx.cloud/l-a-girl-pro-smoothing-face-primer-cream.html?___store=default","LA GIRL Pro Smoothing Face Primer - Cream","30.000000","L.A.Girl"
"FTSP02","in stock","new","How to Use:Prime lids with any NYX Cosmetics eye shadow base to intensify color payoff. Follow by applying each shade directly to eyelid with a shadow brush.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/e/x/ex_2.jpg","https://stage-glamazle.hyperx.cloud/nyx-full-throttle-shadow-palette-explicit.html?___store=default","Nyx Full Throttle Shadow Palette - Explicit","63.000000","Nyx"
"FTSP05","in stock","new","How to Use:Prime lids with any NYX Cosmetics eye shadow base to intensify color payoff. Follow by applying each shade directly to eyelid with a shadow brush.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/h/bh_5.jpg","https://stage-glamazle.hyperx.cloud/nyx-full-throttle-shadow-palette-take-over-control.html?___store=default","Nyx Full Throttle Shadow Palette - Take Over Control","63.000000","Nyx"
"FTLS07","in stock","new","How to Use- Apply directly to lips. Use the defined edge of the uniquely shaped bullet to line your lips, then use the flat surface to fill in color
Ingredients: Isododecane, Cyclopentasiloxane, Euphorbia Cerifera (Candelilla) Wax / Candelilla Cera / Cire De Candelilla, Trimethylsiloxysilicate, Caprylic / Capric Triglyceride, Phenyl Trimethicone, Ozokerite, Beeswax / Cera Alba / Cire D'abeille, Barium Sulfate (CI 77120), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Fragrance / Parfum, Hexyl Cinnamal, Hydroxycitronellal, Linalool. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Manganese Violet (CI 77742), Red 6 (CI 15850), Red 7 (CI 15850), Red 28 Lake (CI 45410).","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/s/i/sid.jpg","https://stage-glamazle.hyperx.cloud/nyx-full-throttle-lipstick-sidekick.html?___store=default","NYX Full Throttle lipstick Sidekick","43.000000","Nyx"
"MUR32LF2","in stock","new","It has all you need in one handy collection palette! There are 32 shades with a great mix of shimmer and matte wearable and experimental shades to create any look and play with, for amazing performance and value!","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/l/flawless-2-inside-box.jpg","https://stage-glamazle.hyperx.cloud/makeup-revolution-ultra-32-eyeshadow-palette-flawless-2.html?___store=default","Makeup Revolution Ultra 32 Eyeshadow Palette Flawless 2","69.000000","Makeup Revolution"
"MA_vintage","in stock","new","The Vintage Eyeshadow palette consists of 8 highly pigmented shadows,with a range of neutral warm earthy tones amd metallic colours which compliment each other.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/f/g/fg_1_2.jpg","https://stage-glamazle.hyperx.cloud/makeup-addiction-vintage-eyeshadow-palette.html?___store=default","Makeup Addiction Vintage eyeshadow Palette","135.000000","Makeup Addiction"
"23211","out of stock","new","How to use;After makeup has been applied loosely dust powder all over the face to set makeup in place.For a fuller coverage use with a sponge.
Ingredients:Talc, Silica, Mica, Aluminum Starch Octenylsuccinate, Magnesium Stearate, Ethylhexyl Palmitate, Phenyl Trimethicone, Tridecyl Trimellitate, Nylon-12, Dimethicone, Retinyl Palmitate (Va), Phenoxyethanol, Caprylyl Glycol.

&nbsp;
","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product//2/3/23211_silo.jpg","https://stage-glamazle.hyperx.cloud/elf-prime-stay-finishing-powder-sheer.html?___store=default","Elf Prime & Stay finishing Powder - Sheer","23.000000","Elf"
"57039","in stock","new","Blend the complimentary shades across cheekbones for a gorgeous, dewy flush. This formula has a soft touch, bouncy, cushion-like texture. It&rsquo;s light like a powder but melts into the skin like a cream and allows you to build customizable color from sheer to bold.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/b/r/bronzed-violet.jpg","https://stage-glamazle.hyperx.cloud/elf-aqua-beauty-blush-bronzer-bronzed-violet.html?___store=default","Elf Aqua Beauty Blush & Bronzer - Bronzed Violet","45.000000","Elf"
"MB29","in stock","new","A powerful duo that will help you to create luscious lashes and elegantly defined brows.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/m/_/m_1_4.jpg","https://stage-glamazle.hyperx.cloud/morphe-angle-liner-spoolie-mb29.html?___store=default","Morphe Angle Liner/ Spoolie - MB29","35.000000","Morphe Brushes"
"LM-870618","out of stock","new","Infused with the finest French &ldquo;cashmere talc,&rdquo; this non-dusty, non-drying translucent powder sets makeup and creates a flawless finish. A unique light-reflecting ingredient creates a soft-focus appearance that smoothes away fine lines and imperfections as it sets your makeup. The translucent shade looks and feels natural on all skintones, and creates a flawless finish. Use it to add a velvety finish to any makeup or for a bit of color and coverage when foundation is not worn.","https://stage-glamazle.hyperx.cloud/pub/media/catalog/product/l/l/ll_1.jpg","https://stage-glamazle.hyperx.cloud/laura-mercier-translucent-loose-setting-powder-5073.html?___store=default","Laura Mercier Translucent Loose Setting Powder","218.000000","Laura mercier"
